Muestreo;Region.Label;Sample.Label;nombreviejo;Effort;Especie;size;AdultJuv;Adultos;Juveniles;Crias;Lat;Lon;RadialDistance;Angle;Area;Length
13;ALTO;RUTA63;RP 63;40;G;17;13;13;0;4;;;337;340;277;20
13;BAJO;RUTA63;RP 63;40;G;3;3;3;0;0;;;172;0;338;20
13;BAJO;RUTA63;RP 63;40;G;2;1;1;0;1;;;631;300;338;20
13;BAJO;RUTA63;RP 63;40;G;1;1;1;0;0;;;765;70;338;20
13;BAJO;RUTA63;RP 63;40;G;11;10;10;0;1;;;276;300;338;20
13;BAJO;RUTA63;RP 63;40;G;5;NA;4;NA;NA;;;172;0;338;20
13;BAJO;RUTA63;RP 63;40;G;2;2;2;0;0;;;350;270;338;20
13;BAJO;RUTA63;RP 63;40;G;4;4;4;0;0;;;472;20;338;20
13;BAJO;RUTA63;RP 63;40;G;1;1;1;0;0;;;409;75;338;20
13;BAJO;RUTA63;RP 63;40;G;7;5;5;0;2;;;195;45;338;20
13;BAJO;RUTA63;RP 63;40;G;9;8;8;0;1;;;335;10;338;20
13;BAJO;RUTA63;RP 63;40;G;2;2;2;0;0;;;282;10;338;20
13;BAJO;RUTA63;RP 63;40;G;2;1;1;0;1;;;140;40;338;20
13;ALTO;REPETIDORA;RPT 1;10,5;G;60;49;39;10;11;;;269;290;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;CH;13;13;13;0;0;;;269;290;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;G;1;1;0;1;0;;;175;70;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;G;1;1;0;1;0;;;86;240;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;G;4;3;2;1;1;;;357;300;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;G;5;3;2;1;1;;;408;340;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;G;4;3;3;0;1;;;243;35;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;CH;17;NA;NA;NA;NA;;;209;0;277;5,25
13;ALTO;TRIANGULO;Triángulo;16,2;ZC;1;NA;NA;NA;NA;;;NA;NA;277;8,1
13;ALTO;TRIANGULO;Triángulo;16,2;CH;3;NA;NA;NA;NA;;;293;30;277;8,1
13;ALTO;TRIANGULO;Triángulo;16,2;G;11;8;8;0;3;;;604;280;277;8,1
13;ALTO;TRIANGULO;Triángulo;16,2;G;3;3;3;0;0;;;384;15;277;8,1
13;ALTO;TRIANGULO;Triángulo;16,2;G;1;1;1;0;0;;;319;270;277;8,1
13;ALTO;TRIANGULO;Triángulo;16,2;G;1;NA;NA;NA;NA;;;265;50;277;8,1
13;ALTO;TRIANGULO;Triángulo;16,2;G;14;12;12;0;2;;;555;345;277;8,1
13;ALTO;TRIANGULO;Triángulo;16,2;CH;28;17;17;0;11;;;415;30;277;8,1
13;ALTO;TRIANGULO;Triángulo;16,2;G;4;4;4;0;0;;;163;330;277;8,1
13;ALTO;TRIANGULO;Triángulo;16,2;G;1;1;1;0;0;;;381;350;277;8,1
13;ALTO;TRIANGULO;Triángulo;16,2;G;3;2;2;0;1;;;365;315;277;8,1
13;ALTO;TRIANGULO;Triángulo;16,2;G;1;1;1;0;0;;;251;290;277;8,1
13;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;297;15;277;8,4
13;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;365;65;277;8,4
13;ALTO;ANTENA;Antena;16,8;CH;1;1;1;0;0;;;175;300;277;8,4
13;ALTO;ANTENA;Antena;16,8;G;3;3;2;1;0;;;245;350;277;8,4
13;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;245;70;277;8,4
13;ALTO;ANTENA;Antena;16,8;G;2;2;2;0;0;;;420;60;277;8,4
13;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;217;330;277;10
13;ALTO;LAGUNA;Laguna;20;G;17;17;17;0;0;;;195;70;277;10
13;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;243;75;277;10
13;ALTO;LAGUNA;Laguna;20;G;40;27;27;0;13;;;470;50;277;10
13;ALTO;LAGUNA;Laguna;20;CH;1;1;1;0;0;;;306;60;277;10
13;ALTO;LAGUNA;Laguna;20;G;2;2;2;0;0;;;294;0;277;10
13;ALTO;LAGUNA;Laguna;20;G;1;1;0;1;0;;;279;270;277;10
13;ALTO;LAGUNA;Laguna;20;G;3;2;2;0;1;;;235;320;277;10
13;ALTO;LAGUNA;Laguna;20;G;75;58;58;0;17;;;499;40;277;10
13;ALTO;REPETIDORA;RPT 1;10,5;G;45;40;40;0;5;;;128;275;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;CH;14;14;14;0;0;;;362;305;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;G;20;16;16;0;4;;;715;320;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;G;2;2;2;0;0;;;573;15;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;G;20;16;16;0;4;;;357;310;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;G;31;24;24;0;7;;;583;325;277;5,25
13;ALTO;REPETIDORA;RPT 1;10,5;G;40;38;38;0;2;;;629;35;277;5,25
13;ALTO;JACK;Jack;12;G;14;10;10;0;4;;;511;40;277;6
13;BAJO;JACK;Jack;12;G;37;37;32;5;0;;;213;310;338;6
13;BAJO;JACK;Jack;12;G;1;1;0;1;0;;;302;15;338;6
13;BAJO;JACK;Jack;12;G;1;NA;NA;NA;NA;;;286;10;338;6
13;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;94;80;338;6
13;BAJO;JACK;Jack;12;G;1;NA;NA;NA;NA;;;619;300;338;6
13;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;532;40;338;6
13;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;555;270;338;6
13;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;611;290;338;6
13;BAJO;RUTA63;RP63;40;CH;2;2;2;0;0;;;79;305;338;20
13;BAJO;RUTA63;RP63;40;G;6;6;4;2;0;;;213;65;338;20
13;BAJO;RUTA63;RP63;40;G;3;3;3;0;0;;;590;70;338;20
13;BAJO;RUTA63;RP63;40;G;1;1;1;0;0;;;602;80;338;20
13;BAJO;RUTA63;RP63;40;G;1;1;1;0;0;;;112;310;338;20
13;BAJO;RUTA63;RP63;40;G;5;5;5;0;0;;;114;40;338;20
13;BAJO;RUTA63;RP63;40;G;17;16;16;0;1;;;724;290;338;20
13;BAJO;RUTA63;RP63;40;G;1;1;1;0;0;;;521;295;338;20
13;BAJO;RUTA63;RP63;40;G;4;4;4;0;0;;;116;320;338;20
13;BAJO;RUTA63;RP63;40;G;1;1;1;0;0;;;298;310;338;20
13;BAJO;RUTA63;RP63;40;G;7;7;7;0;0;;;416;55;338;20
13;BAJO;RUTA63;RP63;40;G;4;3;3;0;1;;;669;70;338;20
13;BAJO;RUTA63;RP63;40;G;1;1;1;0;0;;;281;50;338;20
13;BAJO;RUTA63;RP63;40;G;2;2;2;0;0;;;182;330;338;20
13;ALTO;RUTA63;RP63;40;G;4;4;4;0;0;;;357;50;277;20
13;BAJO;CHACRA;Chacra;3,4;G;1;NA;NA;NA;NA;;;206;45;338;1,7
13;BAJO;CHACRA;Chacra;3,4;G;3;2;1;1;1;;;468;60;338;1,7
13;BAJO;CHACRA;Chacra;3,4;G;2;1;1;0;1;;;402;70;338;1,7
13;BAJO;CHACRA;Chacra;3,4;G;28;22;22;0;6;;;376;30;338;1,7
14;ALTO;JACK;Jack;12;G;4;3;3;0;1;;;450;10;277;6
14;BAJO;JACK;Jack;12;G;3;2;2;0;1;;;110;350;338;6
14;ALTO;LAGUNA;Laguna;20;G;39;30;30;0;9;;;365;40;277;10
14;ALTO;LAGUNA;Laguna;20;G;6;6;6;0;0;;;240;55;277;10
14;ALTO;ANTENA;Antena;16,8;G;34;29;29;0;5;;;244;45;277;8,4
14;ALTO;ANTENA;Antena;16,8;G;59;53;53;0;6;;;729;280;277;8,4
14;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;303;15;277;8,4
14;BAJO;CHACRA;Chacra;3,4;G;9;9;9;0;0;;;778;45;338;1,7
14;BAJO;CHACRA;Chacra;3,4;G;33;32;32;0;1;;;884;330;338;1,7
14;ALTO;TRIANGULO;Triangulo;16,2;G;13;12;12;0;1;;;404;35;277;8,1
14;ALTO;TRIANGULO;Triangulo;16,2;G;1;1;1;0;0;;;472;300;277;8,1
14;BAJO;RUTA63;RP63;40;G;7;7;5;2;0;;;400;70;338;20
14;BAJO;RUTA63;RP63;40;G;27;24;24;0;3;;;340;35;338;20
14;ALTO;REPETIDORA;RPT1;10,5;G;15;12;11;1;3;;;458;60;277;5,25
14;ALTO;REPETIDORA;RPT1;10,5;G;94;82;82;0;12;;;597;310;277;5,25
14;ALTO;REPETIDORA;RPT1;10,5;G;5;4;4;0;1;;;666;315;277;5,25
14;ALTO;REPETIDORA;RPT1;10,5;G;10;10;9;1;0;;;362;70;277;5,25
14;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;525;275;338;6
14;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;615;290;338;6
14;ALTO;RUTA63;RP 63;40;G;31;NA;NA;NA;NA;;;NA;NA;277;20
14;BAJO;RUTA63;RP 63;40;G;26;22;14;8;4;;;NA;NA;338;20
14;BAJO;RUTA63;RP 63;40;G;9;9;9;0;0;;;NA;NA;338;20
14;BAJO;RUTA63;RP 63;40;G;2;2;2;0;0;;;NA;NA;338;20
14;BAJO;RUTA63;RP 63;40;G;1;1;1;0;0;;;NA;NA;338;20
14;BAJO;RUTA63;RP 63;40;G;5;5;3;2;0;;;NA;NA;338;20
14;BAJO;RUTA63;RP 63;40;G;7;7;7;0;0;;;NA;NA;338;20
14;ALTO;TRIANGULO;Triangulo;16,2;G;78;78;71;7;0;;;330;320;277;8,1
14;ALTO;TRIANGULO;Triangulo;16,2;CH;2;2;2;0;0;;;270;320;277;8,1
14;ALTO;TRIANGULO;Triangulo;16,2;G;18;16;13;3;2;;;320;NA;277;8,1
14;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;253;290;277;8,4
14;ALTO;ANTENA;Antena;16,8;G;18;16;12;4;2;;;475;320;277;8,4
14;ALTO;ANTENA;Antena;16,8;G;122;110;110;0;12;;;450;35;277;8,4
14;ALTO;ANTENA;Antena;16,8;G;7;5;2;3;2;;;422;45;277;8,4
14;ALTO;LAGUNA;Laguna;20;G;4;4;3;1;0;;;273;270;277;10
14;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;242;315;277;10
14;ALTO;LAGUNA;Laguna;20;CH;3;NA;NA;NA;NA;;;239;290;277;10
14;ALTO;LAGUNA;Laguna;20;G;4;4;3;1;0;;;370;45;277;10
14;ALTO;LAGUNA;Laguna;20;G;4;4;3;1;0;;;398;30;277;10
14;ALTO;LAGUNA;Laguna;20;G;118;114;114;0;4;;;488;315;277;10
14;ALTO;LAGUNA;Laguna;20;G;34;28;28;0;6;;;229;45;277;10
14;ALTO;REPETIDORA;RPT1;10,5;G;1;1;1;0;0;;;257;310;277;5,25
14;ALTO;REPETIDORA;RPT1;10,5;G;37;33;33;0;4;;;620;270;277;5,25
15;ALTO;LAGUNA;Laguna;20;CH;6;6;0;6;0;;;231;45;277;10
15;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;328;330;277;10
15;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;362;20;277;10
15;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;681;270;277;10
15;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;92;40;277;10
15;ALTO;ANTENA;Antena;16,8;G;8;8;6;2;0;;;407;370;277;8,4
15;ALTO;ANTENA;Antena;16,8;G;3;3;2;1;0;;;337;370;277;8,4
15;ALTO;ANTENA;Antena;16,8;G;2;1;1;0;1;;;166;320;277;8,4
15;ALTO;ANTENA;Antena;16,8;CH;1;1;1;0;0;;;41;270;277;8,4
15;ALTO;ANTENA;Antena;16,8;G;6;6;6;0;0;;;503;320;277;8,4
15;ALTO;ANTENA;Antena;16,8;G;47;47;42;5;0;;;325;10;277;8,4
15;ALTO;TRIANGULO;Triangulo;16,2;CH;4;4;0;4;0;;;166;40;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;CH;5;5;0;5;0;;;135;310;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;G;21;21;19;2;0;;;277;5;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;G;11;11;8;3;0;;;189;25;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;G;6;6;4;2;0;;;289;20;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;G;11;10;8;2;1;;;361;330;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;G;2;NA;NA;NA;NA;;;393;90;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;G;13;13;0;13;0;;;326;15;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;G;3;3;2;1;0;;;319;330;277;8,1
15;BAJO;CHACRA;Chacra;3,4;G;16;16;15;1;0;;;417;320;338;1,7
15;ALTO;REPETIDORA;RPT 1;10,5;G;7;7;7;0;0;;;324;10;277;5,25
15;ALTO;REPETIDORA;RPT 1;10,5;G;1;1;1;0;0;;;121;300;277;5,25
15;ALTO;REPETIDORA;RPT 1;10,5;G;4;4;4;0;0;;;394;90;277;5,25
15;ALTO;REPETIDORA;RPT 1;10,5;G;9;7;7;0;2;;;244;65;277;5,25
15;ALTO;REPETIDORA;RPT 1;10,5;G;2;2;2;0;0;;;337;335;277;5,25
15;BAJO;RUTA63;RP 63;40;G;1;1;1;0;0;;;163;60;338;20
15;BAJO;RUTA63;RP 63;40;G;1;1;1;0;0;;;517;300;338;20
15;BAJO;RUTA63;RP 63;40;G;10;9;8;1;1;;;95;30;338;20
15;BAJO;RUTA63;RP 63;40;G;4;4;4;0;0;;;157;320;338;20
15;BAJO;RUTA63;RP 63;40;G;11;9;9;0;2;;;648;60;338;20
15;BAJO;RUTA63;RP 63;40;G;1;1;1;0;0;;;438;320;338;20
15;BAJO;RUTA63;RP 63;40;G;2;2;2;0;0;;;648;330;338;20
15;BAJO;RUTA63;RP 63;40;G;5;5;5;0;0;;;335;90;338;20
15;BAJO;RUTA63;RP 63;40;G;7;7;5;2;0;;;210;330;338;20
15;BAJO;RUTA63;RP 63;40;G;11;9;9;0;2;;;537;270;338;20
15;BAJO;RUTA63;RP 63;40;G;2;2;2;0;0;;;500;290;338;20
15;BAJO;RUTA63;RP 63;40;G;8;7;7;0;1;;;298;310;338;20
15;BAJO;JACK;Jack;12;CH;1;1;1;0;0;;;358;300;338;6
15;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;701;300;338;6
15;BAJO;JACK;Jack;12;G;7;6;6;0;1;;;853;340;338;6
15;BAJO;JACK;Jack;12;CH;1;1;0;1;0;;;257;60;338;6
15;BAJO;JACK;Jack;12;CH;7;7;4;3;0;;;264;10;338;6
15;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;421;60;338;6
15;BAJO;JACK;Jack;12;CH;2;2;2;0;0;;;231;80;338;6
15;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;281;280;338;6
15;BAJO;JACK;Jack;12;G;38;36;36;0;2;;;508;90;338;6
15;BAJO;JACK;Jack;12;G;118;109;109;0;9;;;549;350;338;6
15;BAJO;JACK;Jack;12;G;6;6;3;3;0;;;358;10;338;6
15;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;437;80;338;6
15;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;209;90;338;6
15;BAJO;JACK;Jack;12;CH;1;1;1;0;0;;;259;50;338;6
15;BAJO;JACK;Jack;12;CH;1;1;1;0;0;;;286;90;338;6
15;BAJO;JACK;Jack;12;G;5;5;5;0;0;;;346;340;338;6
15;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;733;290;338;6
15;BAJO;JACK;Jack;12;CH;1;1;1;0;0;;;226;285;338;6
15;ALTO;JACK;Jack;12;G;21;21;21;0;0;;;291;310;277;6
15;BAJO;JACK;Jack;12;G;36;32;32;0;4;;;184;360;338;6
15;BAJO;JACK;Jack;12;G;5;5;5;0;0;;;316;300;338;6
15;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;392;320;338;6
15;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;790;40;338;6
15;BAJO;JACK;Jack;12;G;4;4;4;0;0;;;246;350;338;6
15;BAJO;JACK;Jack;12;G;1;1;1;0;0;;;730;330;338;6
15;ALTO;RUTA63;RP 63;40;G;56;41;41;0;15;;;128;10;277;20
15;ALTO;RUTA63;RP 63;40;G;1;1;1;0;0;;;184;45;277;20
15;ALTO;RUTA63;RP 63;40;G;1;1;1;0;0;;;518;330;277;20
15;ALTO;RUTA63;RP 63;40;G;1;1;1;0;0;;;313;10;277;20
15;ALTO;RUTA63;RP 63;40;G;1;1;1;0;0;;;411;290;277;20
15;ALTO;RUTA63;RP 63;40;G;8;8;8;0;0;;;341;90;277;20
15;ALTO;RUTA63;RP 63;40;G;6;6;6;0;0;;;459;40;277;20
15;ALTO;RUTA63;RP 63;40;G;1;1;1;0;0;;;457;75;277;20
15;ALTO;RUTA63;RP 63;40;G;4;3;3;0;1;;;315;300;277;20
15;ALTO;RUTA63;RP 63;40;G;9;9;9;0;0;;;534;290;277;20
15;ALTO;RUTA63;RP 63;40;G;5;4;4;0;1;;;401;270;277;20
15;ALTO;RUTA63;RP 63;40;G;6;5;5;0;1;;;558;310;277;20
15;BAJO;CHACRA;Chacra;3,4;G;11;11;11;0;0;;;850;70;338;1,7
15;BAJO;CHACRA;Chacra;3,4;G;4;3;3;0;1;;;761;75;338;1,7
15;BAJO;CHACRA;Chacra;3,4;G;2;2;2;0;0;;;425;330;338;1,7
15;BAJO;CHACRA;Chacra;3,4;G;6;6;6;0;0;;;162;0;338;1,7
15;BAJO;CHACRA;Chacra;3,4;CH;2;2;2;0;0;;;416;0;338;1,7
15;ALTO;REPETIDORA;RPT1;10,5;G;2;2;2;0;0;;;54;15;277;5,25
15;ALTO;REPETIDORA;RPT1;10,5;G;2;1;1;0;1;;;319;310;277;5,25
15;ALTO;REPETIDORA;RPT1;10,5;G;2;1;1;0;1;;;214;330;277;5,25
15;ALTO;REPETIDORA;RPT1;10,5;G;1;1;1;0;0;;;479;280;277;5,25
15;ALTO;REPETIDORA;RPT1;10,5;G;6;5;5;0;1;;;536;30;277;5,25
15;ALTO;REPETIDORA;RPT1;10,5;G;1;1;0;1;0;;;120;50;277;5,25
15;ALTO;REPETIDORA;RPT1;10,5;G;3;3;3;0;0;;;593;330;277;5,25
15;ALTO;REPETIDORA;RPT1;10,5;G;1;1;1;0;0;;;709;280;277;5,25
15;ALTO;REPETIDORA;RPT1;10,5;G;1;1;1;0;0;;;97;350;277;5,25
15;ALTO;REPETIDORA;RPT1;10,5;G;2;2;2;0;0;;;352;315;277;5,25
15;ALTO;REPETIDORA;RPT1;10,5;G;10;10;10;0;0;;;449;270;277;5,25
15;ALTO;REPETIDORA;RPT1;10,5;G;6;5;5;0;1;;;713;10;277;5,25
15;ALTO;LAGUNA;Laguna;20;G;7;5;5;0;2;;;308;35;277;10
15;ALTO;LAGUNA;Laguna;20;G;1;1;0;1;0;;;158;15;277;10
15;ALTO;LAGUNA;Laguna;20;G;1;NA;NA;NA;NA;;;228;0;277;10
15;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;508;340;277;10
15;ALTO;LAGUNA;Laguna;20;G;4;4;4;0;0;;;261;20;277;10
15;ALTO;LAGUNA;Laguna;20;G;2;2;2;0;0;;;268;65;277;10
15;ALTO;ANTENA;Antena;16,8;G;8;8;8;0;0;;;286;340;277;8,4
15;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;466;290;277;8,4
15;ALTO;ANTENA;Antena;16,8;G;7;6;6;0;1;;;503;315;277;8,4
15;ALTO;TRIANGULO;Triangulo;16,2;G;7;7;7;0;0;;;310;30;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;CH;1;1;1;0;0;;;306;310;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;G;7;7;4;3;0;;;490;10;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;G;2;2;2;0;0;;;297;5;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;G;4;4;4;0;0;;;640;90;277;8,1
15;ALTO;TRIANGULO;Triangulo;16,2;CH;3;3;3;0;0;;;130;390;277;8,1
16;ALTO;RUTA63;RP63;40;G;19;19;19;0;0;;;444;310;277;20
16;ALTO;RUTA63;RP63;40;G;12;11;11;0;1;;;256;270;277;20
16;ALTO;RUTA63;RP63;40;G;18;18;15;3;0;;;284;NA;277;20
16;BAJO;RUTA63;RP63;40;G;1;NA;NA;NA;NA;;;409;315;338;20
16;BAJO;RUTA63;RP63;40;G;5;4;4;0;1;;;383;305;338;20
16;BAJO;RUTA63;RP63;40;G;4;3;3;0;1;;;465;320;338;20
16;BAJO;RUTA63;RP63;40;G;1;1;1;0;0;;;179;25;338;20
16;BAJO;RUTA63;RP63;40;G;1;1;1;0;0;;;325;0;338;20
16;BAJO;RUTA63;RP63;40;G;6;NA;NA;NA;NA;;;451;50;338;20
16;BAJO;RUTA63;RP63;40;G;9;6;6;0;3;;;184;0;338;20
16;BAJO;RUTA63;RP63;40;G;8;5;5;0;3;;;236;35;338;20
16;BAJO;RUTA63;RP63;40;G;3;2;2;0;1;;;255;305;338;20
16;BAJO;RUTA63;RP63;40;G;5;4;4;0;1;;;438;330;338;20
16;BAJO;RUTA63;RP63;40;G;1;1;1;0;0;;;211;290;338;20
16;ALTO;TRIANGULO;Triangulo;16,2;G;1;1;1;0;0;;;511;60;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;CH;2;2;2;0;0;;;20;270;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;1;1;1;0;0;;;471;300;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;1;1;1;0;0;;;170;350;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;7;5;4;1;2;;;330;30;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;12;10;10;0;2;;;450;40;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;2;2;2;0;0;;;188;350;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;18;18;14;4;0;;;248;20;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;CH;2;2;2;0;0;;;248;20;277;8,1
16;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;0;30;277;8,4
16;ALTO;ANTENA;Antena;16,8;G;1;1;1;0;0;;;180;NA;277;8,4
16;ALTO;ANTENA;Antena;16,8;CH;9;9;9;0;0;;;191;310;277;8,4
16;ALTO;LAGUNA;Laguna;20;G;19;17;17;0;2;;;318;345;277;10
16;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;140;90;277;10
16;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;250;40;277;10
16;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;256;15;277;10
16;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;62;295;277;10
16;ALTO;LAGUNA;Laguna;20;G;2;2;2;0;0;;;606;55;277;10
16;ALTO;LAGUNA;Laguna;20;CH;1;1;1;0;0;;;230;330;277;10
16;ALTO;LAGUNA;Laguna;20;G;1;1;1;0;0;;;1000;40;277;10
16;ALTO;REPETIDORA;RP1;10,5;CH;20;2;1;1;18;;;215;275;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;CH;5;5;5;0;0;;;85;215;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;CH;1;1;1;0;0;;;98;320;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;1;1;1;0;0;;;507;25;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;1;1;1;0;0;;;300;50;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;1;1;1;0;0;;;180;290;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;CH;1;1;1;0;0;;;300;50;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;QUEU;3;3;3;0;0;;;10;0;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;4;4;4;0;0;;;498;20;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;CH;5;5;5;0;0;;;498;20;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;CH;2;2;2;0;0;;;175;340;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;21;15;15;0;6;;;1000;62;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;46;29;29;0;17;;;364;325;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;39;31;31;0;8;;;702;35;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;3;3;3;0;0;;;449;110;277;5,25
16;BAJO;JACK;Jack;12;G;1;1;0;1;0;;;342;310;338;6
16;BAJO;JACK;Jack;12;G;130;90;90;0;40;;;275;340;338;6
16;BAJO;JACK;Jack;12;G;95;95;95;0;0;;;411;65;338;6
16;ALTO;CHACRA;Chacra;3,4;G;10;6;6;0;4;;;216;345;277;1,7
16;ALTO;CHACRA;Chacra;3,4;CH;3;3;3;0;0;;;214;45;277;1,7
16;ALTO;REPETIDORA;RP1;10,5;CH;18;18;18;0;0;;;120;270;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;2;2;2;0;0;;;332;305;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;4;4;4;0;1;;;427;281;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;2;2;2;0;1;;;254;35;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;2;2;2;0;0;;;402;135;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;20;16;16;0;4;;;238;345;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;3;2;2;0;1;;;164;41;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;3;3;3;0;0;;;208;59;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;5;5;5;0;0;;;125;62;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;1;1;1;0;0;;;186;302;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;4;2;2;0;2;;;305;284;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;CH;5;5;5;0;0;;;352;332;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;17;13;13;0;4;;;765;283;277;5,25
16;ALTO;REPETIDORA;RP1;10,5;G;1;1;1;0;0;;;354;284;277;5,25
16;ALTO;TRIANGULO;Triangulo;16,2;G;1;1;1;0;0;;;214;33;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;CH;1;1;1;0;0;;;97;302;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;4;4;4;0;0;;;148;349;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;CH;3;3;3;0;0;;;166;22;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;CH;7;7;7;0;0;;;166;22;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;3;3;3;0;0;;;241;327;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;7;4;4;0;3;;;204;51;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;16;16;16;0;0;;;208;312;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;1;1;1;0;0;;;231;316;277;8,1
16;ALTO;TRIANGULO;Triangulo;16,2;G;1;1;1;0;0;;;381;73;277;8,1
